,EDINET Code,Submitter Name,IsRecorded_try0,IsRecorded_try1,IsRecorded_try2,IsRecorded_try3,IsRecorded_try4,IsRecorded
457,E00681,中央紙器工業株式会社,1,0,0,0,0,1
458,E00682,大村紙業株式会社,1,0,0,0,0,1
459,E00685,ニッポン高度紙工業株式会社,1,0,0,0,0,1
460,E00686,昭和パックス株式会社,1,0,0,0,0,1
461,E00687,株式会社岡山製紙,1,0,0,0,0,1
462,E00688,株式会社イムラ封筒,1,0,0,0,0,1
463,E00689,株式会社日本製紙グループ本社,0,0,0,0,0,0
464,E00690,ハビックス株式会社,1,0,0,0,0,1
465,E00691,特種東海製紙株式会社,1,0,0,0,0,1
466,E00692,凸版印刷株式会社,1,0,0,0,0,1
467,E00693,大日本印刷株式会社,1,0,0,0,0,1
468,E00694,図書印刷株式会社,1,0,0,0,0,1
469,E00695,共同印刷株式会社,1,0,0,0,0,1
470,E00696,光村印刷株式会社,1,0,0,0,0,1
471,E00697,株式会社西日本新聞社,0,0,0,0,0,0
472,E00698,株式会社神戸新聞社,0,0,0,0,0,0
473,E00699,株式会社東洋経済新報社,0,0,0,0,0,0
474,E00700,学校図書株式会社,0,0,0,0,0,0
475,E00701,株式会社　岩手日報社,0,0,0,0,0,0
476,E00703,日本写真印刷株式会社,1,0,0,0,0,1
477,E00704,三浦印刷株式会社,1,0,0,0,0,1
478,E00705,株式会社ヴィア・ホールディングス,1,0,0,0,0,1
479,E00706,株式会社毎日新聞社,0,0,0,0,0,0
480,E00707,株式会社学研ホールディングス,1,0,0,0,0,1
481,E00708,光ビジネスフォーム株式会社,1,0,0,0,0,1
482,E00709,株式会社文溪堂,1,0,0,0,0,1
483,E00710,宝印刷株式会社,1,0,0,0,0,1
484,E00711,株式会社光陽社,1,0,0,0,0,1
485,E00712,三光産業株式会社,1,0,0,0,0,1
486,E00713,トーイン株式会社,1,0,0,0,0,1
487,E00714,朝日印刷株式会社,1,0,0,0,0,1
488,E00715,株式会社マツモト,1,0,0,0,0,1
489,E00716,株式会社プロネクサス,1,0,0,0,0,1
490,E00717,株式会社ゼンリン,1,0,0,0,0,1
491,E00718,株式会社朝日新聞社,0,0,0,0,0,0
492,E00719,サンメッセ株式会社,1,0,0,0,0,1
493,E00720,竹田印刷株式会社,1,0,0,0,0,1
494,E00721,株式会社昭文社,1,0,0,0,0,1
495,E00722,福島印刷株式会社,1,0,0,0,0,1
496,E00723,株式会社中央経済社ホールディングス,1,0,0,0,0,1
497,E00724,株式会社廣済堂,1,0,0,0,0,1
498,E00725,株式会社フジシールインターナショナル,1,0,0,0,0,1
499,E00726,トッパン・フォームズ株式会社,1,0,0,0,0,1
500,E00727,東京リスマチック株式会社,1,0,0,0,0,1
501,E00728,ＳＥホールディングス・アンド・インキュベーションズ株式会社,1,0,0,0,0,1
502,E00729,株式会社ＫＡＤＯＫＡＷＡ,1,0,0,0,0,1
503,E00730,セキ株式会社,1,0,0,0,0,1
504,E00732,カーディナル株式会社,1,0,0,0,0,1
505,E00733,株式会社インプレスホールディングス,1,0,0,0,0,1
506,E00734,株式会社平賀,1,0,0,0,0,1
507,E00735,総合商研株式会社,1,0,0,0,0,1
508,E00736,スターツ出版株式会社,1,0,0,0,0,1
509,E00737,国際チャート株式会社,1,0,0,0,0,1
510,E00738,株式会社日本経済新聞社,0,0,0,0,0,0
511,E00739,株式会社茨城新聞社,0,0,0,0,0,0
512,E00740,株式会社幻冬舎,0,0,0,0,0,0
513,E00741,株式会社日本農業新聞,0,0,0,0,0,0
514,E00744,株式会社　サイネックス,1,0,0,0,0,1
515,E00745,株式会社ウェッジホールディングス,1,0,0,0,0,1
516,E00746,共立印刷株式会社,1,0,0,0,0,1
517,E00748,株式会社ウイルコホールディングス,1,0,0,0,0,1
518,E00749,株式会社産業経済新聞社,0,0,0,0,0,0
519,E00750,コープケミカル株式会社,1,0,0,0,0,1
520,E00751,昭和電工株式会社,1,0,0,0,0,1
521,E00752,住友化学株式会社,1,0,0,0,0,1
522,E00753,チッソ株式会社,1,0,0,0,0,1
523,E00754,日本化成株式会社,1,0,0,0,0,1
524,E00755,住友精化株式会社,1,0,0,0,0,1
525,E00756,宇部マテリアルズ株式会社,0,0,0,0,0,0
526,E00758,三菱化学株式会社,0,0,0,0,0,0
527,E00759,日産化学工業株式会社,1,0,0,0,0,1
528,E00760,ラサ工業株式会社,1,0,0,0,0,1
529,E00761,株式会社クレハ,1,0,0,0,0,1
530,E00762,多木化学株式会社,1,0,0,0,0,1
531,E00763,神島化学工業株式会社,1,0,0,0,0,1
532,E00764,テイカ株式会社,1,0,0,0,0,1
533,E00765,石原産業株式会社,1,0,0,0,0,1
534,E00766,日本曹達株式会社,1,0,0,0,0,1
535,E00767,東ソー株式会社,1,0,0,0,0,1
536,E00768,株式会社トクヤマ,1,0,0,0,0,1
537,E00769,セントラル硝子株式会社,1,0,0,0,0,1
538,E00770,東亞合成株式会社,1,0,0,0,0,1
539,E00771,株式会社大阪ソーダ,1,0,0,0,0,1
540,E00772,関東電化工業株式会社,1,0,0,0,0,1
541,E00773,北海道曹達株式会社,0,0,0,0,0,0
542,E00774,デンカ株式会社,1,0,0,0,0,1
543,E00775,イビデン株式会社,1,0,0,0,0,1
544,E00776,信越化学工業株式会社,1,0,0,0,0,1
545,E00777,日本カーバイド工業株式会社,1,0,0,0,0,1
546,E00780,堺化学工業株式会社,1,0,0,0,0,1
547,E00781,高圧ガス工業株式会社,1,0,0,0,0,1
548,E00783,大陽日酸株式会社,1,0,0,0,0,1
549,E00784,日本化学工業株式会社,1,0,0,0,0,1
550,E00786,日本化学産業株式会社,1,0,0,0,0,1
551,E00787,東邦アセチレン株式会社,1,0,0,0,0,1
552,E00789,片倉コープアグリ株式会社,1,0,0,0,0,1
553,E00791,丸尾カルシウム株式会社,1,0,0,0,0,1
554,E00792,エア・ウォーター株式会社,1,0,0,0,0,1
555,E00794,小池酸素工業株式会社,1,0,0,0,0,1
556,E00796,チタン工業株式会社,1,0,0,0,0,1
557,E00804,石原ケミカル株式会社,1,0,0,0,0,1
558,E00805,ステラケミファ株式会社,1,0,0,0,0,1
559,E00806,第一稀元素化学工業株式会社,1,0,0,0,0,1
560,E00808,株式会社三菱ケミカルホールディングス,1,0,0,0,0,1
561,E00809,保土谷化学工業株式会社,1,0,0,0,0,1
562,E00810,田岡化学工業株式会社,1,0,0,0,0,1
563,E00811,株式会社日本触媒,1,0,0,0,0,1
564,E00812,本州化学工業株式会社,1,0,0,0,0,1
565,E00813,川崎化成工業株式会社,1,0,0,0,0,1
566,E00815,三菱瓦斯化学株式会社,1,0,0,0,0,1
567,E00816,協和発酵キリン株式会社,1,0,0,0,0,1
568,E00817,日本合成化学工業株式会社,1,0,0,0,0,1
569,E00818,株式会社ダイセル,1,0,0,0,0,1
570,E00819,住友ベークライト株式会社,1,0,0,0,0,1
571,E00820,積水化学工業株式会社,1,0,0,0,0,1
572,E00821,日本ゼオン株式会社,1,0,0,0,0,1
573,E00823,タキロン株式会社,1,0,0,0,0,1
574,E00824,アイカ工業株式会社,1,0,0,0,0,1
575,E00828,クミアイ化学工業株式会社,1,0,0,0,0,1
576,E00829,フクビ化学工業株式会社,1,0,0,0,0,1
577,E00830,旭有機材工業株式会社,1,0,0,0,0,1
578,E00831,プラス・テク株式会社,0,0,0,0,0,0
579,E00832,藤倉化成株式会社,1,0,0,0,0,1
580,E00833,三菱樹脂株式会社,0,0,0,0,0,0
581,E00834,大倉工業株式会社,1,0,0,0,0,1
582,E00835,日本カーリット株式会社,1,0,0,0,0,1
583,E00836,日本化薬株式会社,1,0,0,0,0,1
584,E00837,広栄化学工業株式会社,1,0,0,0,0,1
585,E00838,リケンテクノス株式会社,1,0,0,0,0,1
586,E00839,児玉化学工業株式会社,1,0,0,0,0,1
587,E00840,三井化学株式会社,1,0,0,0,0,1
588,E00841,四国化成工業株式会社,1,0,0,0,0,1
589,E00842,戸田工業株式会社,1,0,0,0,0,1
590,E00844,太平化学製品株式会社,1,0,0,0,0,1
591,E00845,積水化成品工業株式会社,1,0,0,0,0,1
592,E00846,オーナンバ株式会社,1,0,0,0,0,1
593,E00847,スターライト工業株式会社,0,0,0,0,0,0
594,E00848,有機合成薬品工業株式会社,1,0,0,0,0,1
595,E00850,細谷火工株式会社,1,0,0,0,0,1
596,E00851,株式会社イノアックコーポレーション,0,0,0,0,0,0
597,E00852,日本精化株式会社,1,0,0,0,0,1
598,E00854,東京応化工業株式会社,1,0,0,0,0,1
599,E00855,大阪有機化学工業株式会社,1,0,0,0,0,1
600,E00857,天馬株式会社,1,0,0,0,0,1
601,E00858,株式会社ジェイエスピー,1,0,0,0,0,1
602,E00859,マナック株式会社,1,0,0,0,0,1
603,E00860,アグロ　カネショウ株式会社,1,0,0,0,0,1
604,E00861,前澤化成工業株式会社,1,0,0,0,0,1
605,E00863,丸東産業株式会社,1,0,0,0,0,1
606,E00865,日本ユピカ株式会社,1,0,0,0,0,1
607,E00866,三光合成株式会社,1,0,0,0,0,1
608,E00867,ヤマト・インダストリー株式会社,1,0,0,0,0,1
609,E00868,ケミプロ化成株式会社,1,0,0,0,0,1
610,E00870,小野産業株式会社,1,0,0,0,0,1
611,E00871,株式会社タカギセイコー,1,0,0,0,0,1
612,E00872,帝人株式会社,1,0,0,0,0,1
613,E00873,東レ株式会社,1,0,0,0,0,1
614,E00875,三菱レイヨン株式会社,0,0,0,0,0,0
615,E00876,株式会社クラレ,1,0,0,0,0,1
616,E00877,旭化成株式会社,1,0,0,0,0,1
617,E00878,株式会社ＡＤＥＫＡ,1,0,0,0,0,1
618,E00879,株式会社カネカ,1,0,0,0,0,1
619,E00880,日油株式会社,1,0,0,0,0,1
620,E00881,ミヨシ油脂株式会社,1,0,0,0,0,1
621,E00882,新日本理化株式会社,1,0,0,0,0,1
622,E00883,花王株式会社,1,0,0,0,0,1
623,E00884,三洋化成工業株式会社,1,0,0,0,0,1
624,E00885,第一工業製薬株式会社,1,0,0,0,0,1
625,E00886,東邦化学工業株式会社,1,0,0,0,0,1
626,E00887,日華化学株式会社,1,0,0,0,0,1
627,E00888,松本油脂製薬株式会社,1,0,0,0,0,1
628,E00889,互応化学工業株式会社,1,0,0,0,0,1
629,E00890,株式会社ニイタカ,1,0,0,0,0,1
630,E00891,大日本塗料株式会社,1,0,0,0,0,1
631,E00892,日本ペイントホールディングス株式会社,1,0,0,0,0,1
632,E00893,関西ペイント株式会社,1,0,0,0,0,1
633,E00894,株式会社トウペ,0,0,0,0,0,0
634,E00895,神東塗料株式会社,1,0,0,0,0,1
635,E00896,川上塗料株式会社,1,0,0,0,0,1
636,E00897,中国塗料株式会社,1,0,0,0,0,1
637,E00898,日本パーカライジング株式会社,1,0,0,0,0,1
638,E00899,日本ピグメント株式会社,1,0,0,0,0,1
639,E00900,日本特殊塗料株式会社,1,0,0,0,0,1
640,E00901,ＤＩＣ株式会社,1,0,0,0,0,1
641,E00902,大日精化工業株式会社,1,0,0,0,0,1
642,E00903,東洋インキＳＣホールディングス株式会社,1,0,0,0,0,1
643,E00904,東京インキ株式会社,1,0,0,0,0,1
644,E00905,サカタインクス株式会社,1,0,0,0,0,1
645,E00906,スガイ化学工業株式会社,1,0,0,0,0,1
646,E00907,ロックペイント株式会社,1,0,0,0,0,1
647,E00909,株式会社アサヒペン,1,0,0,0,0,1
648,E00910,イサム塗料株式会社,1,0,0,0,0,1
649,E00911,アトミクス株式会社,1,0,0,0,0,1
650,E00912,菊水化学工業株式会社,1,0,0,0,0,1
651,E00913,太陽ホールディングス株式会社,1,0,0,0,0,1
652,E00915,ナトコ株式会社,1,0,0,0,0,1
653,E00916,エスケー化研株式会社,1,0,0,0,0,1
654,E00917,大伸化学株式会社,1,0,0,0,0,1
655,E00919,武田薬品工業株式会社,1,0,0,0,0,1
656,E00920,アステラス製薬株式会社,1,0,0,0,0,1
657,E00922,大日本住友製薬株式会社,1,0,0,0,0,1
658,E00923,塩野義製薬株式会社,1,0,0,0,0,1
659,E00924,田辺三菱製薬株式会社,1,0,0,0,0,1
660,E00926,株式会社テーオーシー,1,0,0,0,0,1
661,E00928,わかもと製薬株式会社,1,0,0,0,0,1
662,E00929,あすか製薬株式会社,1,0,0,0,0,1
663,E00931,日本新薬株式会社,1,0,0,0,0,1
664,E00932,中外製薬株式会社,1,0,0,0,0,1
665,E00934,鳥居薬品株式会社,1,0,0,0,0,1
666,E00935,科研製薬株式会社,1,0,0,0,0,1
667,E00937,日本農薬株式会社,1,0,0,0,0,1
668,E00939,エーザイ株式会社,1,0,0,0,0,1
669,E00941,森下仁丹株式会社,1,0,0,0,0,1
670,E00942,ロート製薬株式会社,1,0,0,0,0,1
671,E00943,株式会社カイゲン,0,0,0,0,0,0
672,E00944,久光製薬株式会社,1,0,0,0,0,1
673,E00945,小野薬品工業株式会社,1,0,0,0,0,1
674,E00947,持田製薬株式会社,1,0,0,0,0,1
675,E00948,ゼリア新薬工業株式会社,1,0,0,0,0,1
676,E00949,参天製薬株式会社,1,0,0,0,0,1
677,E00950,大正製薬株式会社,0,0,0,0,0,0
678,E00952,理研ビタミン株式会社,1,0,0,0,0,1
679,E00953,扶桑薬品工業株式会社,1,0,0,0,0,1
680,E00954,佐藤製薬株式会社,0,0,0,0,0,0
681,E00955,森田薬品工業株式会社,0,0,0,0,0,0
682,E00956,大塚製薬株式会社,0,0,0,0,0,0
683,E00957,日本ケミファ株式会社,1,0,0,0,0,1
684,E00959,株式会社　廣貫堂,0,0,0,0,0,0
685,E00960,ビオフェルミン製薬株式会社,1,0,0,0,0,1
686,E00961,栄研化学株式会社,1,0,0,0,0,1
687,E00962,キッセイ薬品工業株式会社,1,0,0,0,0,1
688,E00963,日医工株式会社,1,0,0,0,0,1
689,E00965,千寿製薬株式会社,0,0,0,0,0,0
690,E00966,和光純薬工業株式会社,0,0,0,0,0,0
691,E00967,みらかホールディングス株式会社,1,0,0,0,0,1
692,E00970,生化学工業株式会社,1,0,0,0,0,1
693,E00971,日水製薬株式会社,1,0,0,0,0,1
694,E00973,ＪＣＲファーマ株式会社,1,0,0,0,0,1
695,E00974,東和薬品株式会社,1,0,0,0,0,1
696,E00975,富士製薬工業株式会社,1,0,0,0,0,1
697,E00976,沢井製薬株式会社,1,0,0,0,0,1
698,E00977,株式会社カイノス,1,0,0,0,0,1
699,E00978,株式会社医学生物学研究所,1,0,0,0,0,1
700,E00981,そーせいグループ株式会社,1,0,0,0,0,1
701,E00982,株式会社ＬＴＴバイオファーマ,0,0,0,0,0,0
702,E00983,株式会社ＥＣＩ,0,0,0,0,0,0
703,E00984,第一三共株式会社,1,0,0,0,0,1
704,E00985,キョーリン製薬ホールディングス株式会社,1,0,0,0,0,1
705,E00986,株式会社免疫生物研究所,1,0,0,0,0,1
706,E00987,カルナバイオサイエンス株式会社,1,0,0,0,0,1
707,E00988,富士フイルムホールディングス株式会社,1,0,0,0,0,1
708,E00989,コニカミノルタ株式会社,1,0,0,0,0,1
709,E00990,株式会社資生堂,1,0,0,0,0,1
710,E00991,ライオン株式会社,1,0,0,0,0,1
711,E00993,高砂香料工業株式会社,1,0,0,0,0,1
712,E00994,共和レザー株式会社,1,0,0,0,0,1
713,E00995,東リ株式会社,1,0,0,0,0,1
714,E00996,ダイニック株式会社,1,0,0,0,0,1
715,E00999,ライファン工業株式会社,0,0,0,0,0,0
716,E01000,ニチバン株式会社,1,0,0,0,0,1
717,E01001,北興化学工業株式会社,1,0,0,0,0,1
718,E01002,宇部興産株式会社,1,0,0,0,0,1
719,E01003,ＪＳＲ株式会社,1,0,0,0,0,1
720,E01004,東洋ファイバー株式会社,0,0,0,0,0,0
721,E01005,日本精蝋株式会社,1,0,0,0,0,1
722,E01006,川口化学工業株式会社,1,0,0,0,0,1
723,E01007,フマキラー株式会社,1,0,0,0,0,1
724,E01008,積水樹脂株式会社,1,0,0,0,0,1
725,E01009,サンケイ化学株式会社,1,0,0,0,0,1
726,E01010,セメダイン株式会社,1,0,0,0,0,1
727,E01011,株式会社寺岡製作所,1,0,0,0,0,1
728,E01012,イハラケミカル工業株式会社,1,0,0,0,0,1
729,E01013,日立化成株式会社,1,0,0,0,0,1
730,E01014,ダイトーケミックス株式会社,1,0,0,0,0,1
731,E01015,アース製薬株式会社,1,0,0,0,0,1
732,E01016,株式会社合同資源,0,0,0,0,0,0
733,E01018,株式会社ツムラ,1,0,0,0,0,1
734,E01019,エステー株式会社,1,0,0,0,0,1
735,E01020,ハリマ化成グループ株式会社,1,0,0,0,0,1
736,E01021,株式会社ナリス化粧品,0,0,0,0,0,0
737,E01024,タイガースポリマー株式会社,1,0,0,0,0,1
738,E01027,株式会社マンダム,1,0,0,0,0,1
739,E01028,伊勢化学工業株式会社,1,0,0,0,0,1
740,E01031,旭化学工業株式会社,1,0,0,0,0,1
741,E01032,ムトー精工株式会社,1,0,0,0,0,1
742,E01033,ヤスハラケミカル株式会社,1,0,0,0,0,1
743,E01034,長谷川香料株式会社,1,0,0,0,0,1
744,E01035,株式会社アイビー化粧品,1,0,0,0,0,1
745,E01037,日東エフシー株式会社,1,0,0,0,0,1
746,E01039,株式会社ミルボン,1,0,0,0,0,1
747,E01040,株式会社日本色材工業研究所,1,0,0,0,0,1
748,E01041,星光ＰＭＣ株式会社,1,0,0,0,0,1
749,E01043,曽田香料株式会社,1,0,0,0,0,1
750,E01044,株式会社Ｔ＆Ｋ　ＴＯＫＡ,1,0,0,0,0,1
751,E01045,上村工業株式会社,1,0,0,0,0,1
752,E01046,株式会社ファンケル,1,0,0,0,0,1
753,E01047,小林製薬株式会社,1,0,0,0,0,1
754,E01048,荒川化学工業株式会社,1,0,0,0,0,1
755,E01049,株式会社コーセー,1,0,0,0,0,1
756,E01050,株式会社田中化学研究所,1,0,0,0,0,1
757,E01051,東洋合成工業株式会社,1,0,0,0,0,1
758,E01052,株式会社サンエー化研,1,0,0,0,0,1
759,E01053,萩原工業株式会社,1,0,0,0,0,1
760,E01054,メック株式会社,1,0,0,0,0,1
761,E01055,綜研化学株式会社,1,0,0,0,0,1
762,E01056,扶桑化学工業株式会社,1,0,0,0,0,1
763,E01057,株式会社ソフト９９コーポレーション,1,0,0,0,0,1
764,E01058,大成ラミック株式会社,1,0,0,0,0,1
765,E01059,コタ株式会社,1,0,0,0,0,1
766,E01060,日本高純度化学株式会社,1,0,0,0,0,1
767,E01061,第一化成株式会社,1,0,0,0,0,1
768,E01062,株式会社シーズ・ホールディングス,1,0,0,0,0,1
769,E01063,株式会社ハーバー研究所,1,0,0,0,0,1
770,E01064,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,1,0,0,0,0,1
771,E01065,株式会社ＪＣＵ,1,0,0,0,0,1
772,E01066,株式会社アテクト,1,0,0,0,0,1
773,E01068,東洋ドライルーブ株式会社,1,0,0,0,0,1
774,E01070,昭和シェル石油株式会社,1,0,0,0,0,1
775,E01072,コスモ石油株式会社,1,0,0,0,0,1
776,E01073,東亜石油株式会社,1,0,0,0,0,1
777,E01074,株式会社ミツウロコグループホールディングス,1,0,0,0,0,1
778,E01075,シナネンホールディングス株式会社,1,0,0,0,0,1
779,E01076,富士興産株式会社,1,0,0,0,0,1
780,E01077,ニチレキ株式会社,1,0,0,0,0,1
781,E01078,株式会社　りゅうせき,0,0,0,0,0,0
782,E01080,ユシロ化学工業株式会社,1,0,0,0,0,1
783,E01082,富士石油株式会社,1,0,0,0,0,1
784,E01083,株式会社ＭＯＲＥＳＣＯ,1,0,0,0,0,1
785,E01084,出光興産株式会社,1,0,0,0,0,1
786,E01085,横浜ゴム株式会社,1,0,0,0,0,1
787,E01086,株式会社ブリヂストン,1,0,0,0,0,1
788,E01088,昭和ホールディングス株式会社,1,0,0,0,0,1
789,E01089,日東化工株式会社,1,0,0,0,0,1
790,E01090,東洋ゴム工業株式会社,1,0,0,0,0,1
791,E01092,バンドー化学株式会社,1,0,0,0,0,1
792,E01094,藤倉ゴム工業株式会社,1,0,0,0,0,1
793,E01095,相模ゴム工業株式会社,1,0,0,0,0,1
794,E01096,アキレス株式会社,1,0,0,0,0,1
795,E01097,住友理工株式会社,1,0,0,0,0,1
796,E01098,三ツ星ベルト株式会社,1,0,0,0,0,1
797,E01099,株式会社東洋クオリティワン,0,0,0,0,0,0
798,E01100,オカモト株式会社,1,0,0,0,0,1
799,E01103,ロンシール工業株式会社,1,0,0,0,0,1
800,E01104,鬼怒川ゴム工業株式会社,1,0,0,0,0,1
801,E01107,櫻護謨株式会社,1,0,0,0,0,1
802,E01108,豊田合成株式会社,1,0,0,0,0,1
803,E01109,不二ラテックス株式会社,1,0,0,0,0,1
804,E01110,住友ゴム工業株式会社,1,0,0,0,0,1
805,E01111,ニッタ株式会社,1,0,0,0,0,1
806,E01112,西川ゴム工業株式会社,1,0,0,0,0,1
807,E01113,株式会社フコク,1,0,0,0,0,1
808,E01114,株式会社ニチリン,1,0,0,0,0,1
809,E01115,株式会社朝日ラバー,1,0,0,0,0,1
810,E01117,メルクス株式会社,0,0,0,0,0,0
811,E01118,株式会社リーガルコーポレーション,1,0,0,0,0,1
812,E01120,株式会社ニッピ,1,0,0,0,0,1
813,E01121,日本板硝子株式会社,1,0,0,0,0,1
814,E01122,旭硝子株式会社,1,0,0,0,0,1
815,E01123,石塚硝子株式会社,1,0,0,0,0,1
816,E01124,ＨＯＹＡ株式会社,1,0,0,0,0,1
817,E01126,日本山村硝子株式会社,1,0,0,0,0,1
818,E01127,住友大阪セメント株式会社,1,0,0,0,0,1
819,E01128,株式会社デイ・シイ,1,0,0,0,0,1
820,E01130,太平洋セメント株式会社,1,0,0,0,0,1
821,E01131,日本坩堝株式会社,1,0,0,0,0,1
822,E01132,深川製磁株式会社,1,0,0,0,0,1
823,E01134,株式会社ホクコン,0,0,0,0,0,0
824,E01135,ニッコー株式会社,1,0,0,0,0,1
825,E01136,日本特殊陶業株式会社,1,0,0,0,0,1
826,E01137,日本碍子株式会社,1,0,0,0,0,1
827,E01138,ＴＯＴＯ株式会社,1,0,0,0,0,1
828,E01139,株式会社ノリタケカンパニーリミテド,1,0,0,0,0,1
829,E01140,日本カーボン株式会社,1,0,0,0,0,1
830,E01141,ダントーホールディングス株式会社,1,0,0,0,0,1
831,E01142,日本コンクリート工業株式会社,1,0,0,0,0,1
832,E01143,旭コンクリート工業株式会社,1,0,0,0,0,1
833,E01145,イソライト工業株式会社,1,0,0,0,0,1
834,E01146,品川リフラクトリーズ株式会社,1,0,0,0,0,1
835,E01147,株式会社　ヨータイ,1,0,0,0,0,1
836,E01149,東京窯業株式会社,1,0,0,0,0,1
837,E01150,黒崎播磨株式会社,1,0,0,0,0,1
838,E01151,ニチアス株式会社,1,0,0,0,0,1
839,E01152,株式会社有沢製作所,1,0,0,0,0,1
